"uid","domainID","siteID","plotID","trapCoordinate","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","date","eventID","individualID","taxonID","scientificName","taxonRank","identificationQualifier","identificationStatus","sex","reproductiveCondition","recapture","fate","replacedTag","lifeStage","testes","nipples","pregnancyStatus","vagina","hindfootLength","earLength","tailLength","totalLength","weight","bloodSampleID","bloodSampleMethod","fecalSampleID","fecalSampleCondition","earSampleID","hairSampleID","whiskerSampleID","voucherSampleID","measuredBy","recordedBy","remarks","consistencyTagIDSexQF","consistencyTagIDTaxonIDQF","consistencyTagIDLifeStageQF","orderTagIDRecaptureQF","orderTagIDLifeStageQF"
"47DC5D682FAF4233BBCFCE4867497DAA","D01","BART","BART_015","B5","mixedForest",44.04289731,-71.27544389,"WGS84",,445.9979455,,"2014-05-30","MAM.BART.2014.06","NEON.MAM.D01.126298","NAIN","Napaeozapus insignis","species",," ","M","N","N",,,"adult","nonscrotal",,,,,,,,,,,,,,,,,"CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv","Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF",,0,0,0,-1,0
"66F1E1F56D7949D891CE06DD6DDB60BD","D01","BART","BART_015","B4","mixedForest",44.04298727,-71.27544733,"WGS84",,444.5357964,,"2014-05-30","MAM.BART.2014.06","NEON.MAM.D01.126332","NAIN","Napaeozapus insignis","species",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",,,,,,,,,,,,,,"CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv","Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF",,0,0,0,-1,0
"1D0DC45F05F74E92883F8F16A5AA2C8F","D01","BART","BART_015","B10","mixedForest",44.04244749,-71.27542666,"WGS84",,453.1875229,,"2014-05-30","MAM.BART.2014.06","NEON.MAM.D01.015B10","NAIN","Napaeozapus insignis","species",," ",,"N","N","escaped",,,,,"not",,,,,,,,,,,,,,,"CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv","Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF","pit tagged but mouse escaped before tag was read so no tag was recorded",0,0,0,-1,0
"8F8D0833F691424281F35ED25D18455C","D01","BART","BART_015","J1","mixedForest",44.04327704,-71.2744599,"WGS84",,435.4229678,,"2014-05-30","MAM.BART.2014.06","NEON.MAM.D01.126302","NAIN","Napaeozapus insignis","species",," ","M","N","N",,,"adult","nonscrotal",,,,,,,,,,,,,,,,,"xYAz/hoNa4beHeF8Co82eF9aIjZ5mOeG","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,0,0,0,-1,0
"5F1EB4324A3A4FB196C5F45EA909B9B5","D01","BART","BART_015","A1","mixedForest",44.04325468,-71.27558239,"WGS84",,440.72088,,"2014-05-30","MAM.BART.2014.06","NEON.MAM.D01.126343","NAIN","Napaeozapus insignis","species",," ","M","R","N",,,"adult","scrotal",,,,,,,,,,,,,,,,,"CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv","Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF",,0,0,0,-1,0
"FD296B02821E4C29BB04457E4BD52955","D01","BART","BART_015","A5","mixedForest",44.04289483,-71.27556861,"WGS84",,446.6510294,,"2014-05-30","MAM.BART.2014.06","NEON.MAM.D01.421714","NAIN","Napaeozapus insignis","species",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",,,,,,,,,,,,,,"xYAz/hoNa4beHeF8Co82eF9aIjZ5mOeG","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,0,0,0,-1,0
"D211FD3FE58743BA958500860EE209F8","D01","BART","BART_015","A4","mixedForest",44.04298479,-71.27557205,"WGS84",,445.1806089,,"2014-05-30","MAM.BART.2014.06","NEON.MAM.D01.0R0298","PEMA","Peromyscus maniculatus","species","cf. species"," ","F","N","N",,,"adult",,"nonenlarged","not","neither",,,,,,,,,,,,,,"CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv","Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF",,0,0,0,-1,0
"28D86FD9818C47DC91D8F60469791C75","D01","BART","BART_015","E10","mixedForest",44.04245495,-71.27505251,"WGS84",,451.1512113,,"2014-05-30","MAM.BART.2014.06","NEON.MAM.D01.0R0029","PEMA","Peromyscus maniculatus","species","cf. species"," ","m","N","Y",,,,,,"not",,,,,,,,,,,,,,,"xYAz/hoNa4beHeF8Co82eF9aIjZ5mOeG","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,-1,0,1,-1,0
"3223F3FF3A6A40669BF60EF038D91CB9","D01","BART","BART_015","D6","mixedForest",44.04281232,-71.275191,"WGS84",,446.152812,,"2014-05-30","MAM.BART.2014.06","NEON.MAM.D01.126303","NAIN","Napaeozapus insignis","species",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",,,,,,,,,,,,,,"xYAz/hoNa4beHeF8Co82eF9aIjZ5mOeG","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,0,0,0,-1,0
"C9DA95CD45614681BD5A5C809FD4A51B","D01","BART","BART_015","D4","mixedForest",44.04299224,-71.27519789,"WGS84",,443.2696775,,"2014-05-30","MAM.BART.2014.06","NEON.MAM.D01.126335","NAIN","Napaeozapus insignis","species",," ","M","N","N",,,"adult","nonscrotal",,,,,,,,,,,,,,,,,"xYAz/hoNa4beHeF8Co82eF9aIjZ5mOeG","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,0,0,0,-1,0
"8FA32C2506B94E998CC9B9E7D27D84CA","D01","BART","BART_015","E3","mixedForest",44.04308469,-71.27507662,"WGS84",,441.2029583,,"2014-05-30","MAM.BART.2014.06","NEON.MAM.D01.421661","NAIN","Napaeozapus insignis","species",," ","M","N","N",,,"adult","nonscrotal",,,,,,,,,,,,,,,,,"xYAz/hoNa4beHeF8Co82eF9aIjZ5mOeG","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,0,0,0,-1,0
"73E563153C3449249238AAF35D7A2461","D01","BART","BART_015","I2","mixedForest",44.04318459,-71.27458118,"WGS84",,437.4087663,,"2014-05-30","MAM.BART.2014.06","NEON.MAM.D01.0R0320","PEMA","Peromyscus maniculatus","species","cf. species"," ","m","N","Y",,,,,,"not",,,,,,,,,,,,,,,"xYAz/hoNa4beHeF8Co82eF9aIjZ5mOeG","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,-1,0,1,-1,0
"29FDFF23630844B2ADE0EE8DC2FA25EF","D01","BART","BART_015","I1","mixedForest",44.04327456,-71.27458463,"WGS84",,435.9802834,,"2014-05-30","MAM.BART.2014.06","NEON.MAM.D01.421671","NAIN","Napaeozapus insignis","species",," ",,"N","N",,,,,,"not",,,,,,,,,,,,,,,"xYAz/hoNa4beHeF8Co82eF9aIjZ5mOeG","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,0,0,0,-1,0
"0E2AC8ECF29040039B9D2DC45527C5C7","D01","BART","BART_015","G1","mixedForest",44.04326959,-71.27483407,"WGS84",,437.1184205,,"2014-05-30","MAM.BART.2014.06","NEON.MAM.D01.126350","NAIN","Napaeozapus insignis","species",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",31,,,,19,"BART.20140530.126350.B","mandibular","BART.20140530.126350.F","old","BART.20140530.126350.E",,,,"xYAz/hoNa4beHeF8Co82eF9aIjZ5mOeG","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,0,0,0,-1,0
"B1F7E9E12B214915BA0749B0D1138E2C","D01","BART","BART_015","I3","mixedForest",44.04309463,-71.27457774,"WGS84",,438.8291713,,"2014-05-30","MAM.BART.2014.06","NEON.MAM.D01.126345","NAIN","Napaeozapus insignis","species",," ","M","N","N",,,"adult","nonscrotal",,,,,,,,22,,"unsuccessful","BART.20140530.126345.F","fresh","BART.20140530.126345.E",,,,"xYAz/hoNa4beHeF8Co82eF9aIjZ5mOeG","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,0,0,0,-1,0
"AF27287F05C94C76820AAE2D14DE3873","D01","BART","BART_015","G5","mixedForest",44.04290973,-71.27482029,"WGS84",,442.8500559,,"2014-05-30","MAM.BART.2014.06","NEON.MAM.D01.126282","NAIN","Napaeozapus insignis","species",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",28,,,,23,"BART.20140530.126282.B","mandibular","BART.20140530.126282.F","old","BART.20140530.126282.E",,,,"xYAz/hoNa4beHeF8Co82eF9aIjZ5mOeG","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,0,0,0,-1,0
"DA14956C3CB04852AAFA01C9621CD1B1","D01","BART","BART_015","J2","mixedForest",44.04318708,-71.27445646,"WGS84",,436.8431794,,"2014-05-30","MAM.BART.2014.06","NEON.MAM.D01.126342","NAIN","Napaeozapus insignis","species",," ","M","N","N",,,"adult","nonscrotal",,,,30,,,,20,,"unsuccessful","BART.20140530.126342.F","old","BART.20140530.126342.E",,,,"xYAz/hoNa4beHeF8Co82eF9aIjZ5mOeG","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I","mouse kicked at its face, so blood dispersed and was not collected",0,0,0,-1,0
"E941E47B28154591BA6E4C9EF2FA1364","D01","BART","BART_015","J9","mixedForest",44.04255733,-71.27443235,"WGS84",,446.5584773,,"2014-05-30","MAM.BART.2014.06","NEON.MAM.D01.0R0181","PEMA","Peromyscus maniculatus","species","cf. species"," ","M","N","N",,,"adult","nonscrotal",,,,,,,,,,,,,,,,,"xYAz/hoNa4beHeF8Co82eF9aIjZ5mOeG","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,0,0,0,-1,0
