"uid","domainID","siteID","plotID","trapCoordinate","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","date","eventID","individualID","taxonID","scientificName","taxonRank","identificationQualifier","identificationStatus","sex","reproductiveCondition","recapture","fate","replacedTag","lifeStage","testes","nipples","pregnancyStatus","vagina","hindfootLength","earLength","tailLength","totalLength","weight","bloodSampleID","bloodSampleMethod","fecalSampleID","fecalSampleCondition","earSampleID","hairSampleID","whiskerSampleID","voucherSampleID","measuredBy","recordedBy","remarks","consistencyTagIDSexQF","consistencyTagIDTaxonIDQF","consistencyTagIDLifeStageQF","orderTagIDRecaptureQF","orderTagIDLifeStageQF"
"580351CA3E094A46ADDED2146077D463","D07","ORNL","ORNL_002","B2","deciduousForest",35.98120404,-84.21283346,"WGS84",,260.7377987,,"2014-05-28","MAM.ORNL.2014.06","NEON.MAM.D07.0L1100","PELE","Peromyscus leucopus","species",," ","M","N","N",,,"adult","nonscrotal",,,,16,13,,,18,"ORNL.20140528.L1100.B","mandibular","ORNL.20140528.L1100.F","fresh","ORNL.20140528.L1100.E","ORNL.20140528.L1100.H","ORNL.20140528.L1100.H",,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","wUBWszgu2lH2diIu19eQL/9vP8SagSqv",,0,1,0,-1,0
"F54428864DA54F88B74BD89071D472F8","D07","ORNL","ORNL_039","E6","pastureHay",35.93481592,-84.24698207,"WGS84",,259.3591388,,"2014-05-28","MAM.ORNL.2014.06",,"PESP","Peromyscus sp.","genus",," ","F","N","N","escaped",,"adult",,,"not",,20,14,,,21,,"unsuccessful",,,,,,,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","escaped prior to sample collection and tagging",-1,-1,-1,-1,-1
"21CDD0E84E8748E596E3A73351AF10D1","D07","ORNL","ORNL_027","F6","evergreenForest",35.9155705,-84.26479071,"WGS84",,264.7519144,,"2014-05-28","MAM.ORNL.2014.06","NEON.MAM.D07.0L1024","PEMA","Peromyscus maniculatus","species",," ","m","N","N",,,"juvenile","nonscrotal","nonenlarged",,,19,13,55,60,11,"ORNL.20140528.L1024.B","mandibular","ORNL.20140528.L1024.F","fresh","ORNL.20140528.L1024.E","ORNL.20140528.L1024.H","ORNL.20140528.L1024.H",,"vwanwHDJcF+du0zc8hkzNKepTi1KIGtw","XfzAUjzjYcOrIabop+nzAO5msz8zZ0hY",,-1,1,1,-1,0
"09A769513DD84284A93F455F6307CB2C","D07","ORNL","ORNL_002","C2","deciduousForest",35.98120147,-84.21272267,"WGS84",,260.6987966,,"2014-05-29","MAM.ORNL.2014.06","NEON.MAM.D07.0L1100","PELE","Peromyscus leucopus","species",," ","M","N","Y",,,"adult","nonscrotal",,,,20,,,,21,,,"ORNL.20140529.L1100.F","fresh",,,,,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","wUBWszgu2lH2diIu19eQL/9vP8SagSqv",,0,1,0,-1,0
"962311809C874809AB3B53A0B9C50CF8","D07","ORNL","ORNL_039","H4","pastureHay",35.93498841,-84.24664362,"WGS84",,259.2571498,,"2014-05-29","MAM.ORNL.2014.06","NEON.MAM.D07.0R1101","SIHI","Sigmodon hispidus","species",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",30,,,,135,"ORNL.20140529.R1101.B","retroorbital",,,"ORNL.20140529.R1101.E",,,,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","wUBWszgu2lH2diIu19eQL/9vP8SagSqv",,0,0,0,-1,0
"E2A9E2F5E5834F5AB5A2C5AEF2E66D1C","D07","ORNL","ORNL_039","E6","pastureHay",35.93481592,-84.24698207,"WGS84",,259.3591388,,"2014-05-29","MAM.ORNL.2014.06",,"PESP","Peromyscus sp.","genus",," ","F","N","N","escaped",,"adult",,,"not",,,,,,22,,,,,,,,,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","escaped before further sampling/measurements could be  performed.",-1,-1,-1,-1,-1
"273B07D5F3B04DA2988DC7EF392D32B6","D07","ORNL","ORNL_027","G5","evergreenForest",35.91565804,-84.2646769,"WGS84",,264.9185395,,"2014-05-29","MAM.ORNL.2014.06","NEON.MAM.D07.0L1002","PESP","Peromyscus sp.","genus",," ","F","N","N",,,"juvenile",,"nonenlarged","not","neither",19,16,58,66,15,"ORNL.20140529.L1002.B","mandibular","ORNL.20140529.L1002.F","fresh","ORNL.20140529.L1002.E","ORNL.20140529.L1002.H","ORNL.20140529.L1002.H",,"vwanwHDJcF+du0zc8hkzNKepTi1KIGtw","XfzAUjzjYcOrIabop+nzAO5msz8zZ0hY",,0,0,0,-1,0
"F7E4A36292044513BFAF462D2578AD1C","D07","ORNL","ORNL_027","G6","evergreenForest",35.91556798,-84.26468,"WGS84",,264.7038494,,"2014-05-29","MAM.ORNL.2014.06","NEON.MAM.D07.0L1003","PESP","Peromyscus sp.","genus",," ","M","N","N",,,"adult","nonscrotal",,,,19,20,68,70,20,"ORNL.20140529.L1003.B","mandibular","ORNL.20140529.L1003.F","fresh","ORNL.20140529.L1003.E","ORNL.20140529.L1003.H","ORNL.20140529.L1003.H",,"vwanwHDJcF+du0zc8hkzNKepTi1KIGtw","XfzAUjzjYcOrIabop+nzAO5msz8zZ0hY",,0,0,0,-1,0
"9CE3C1F9256D4FC288269E3EDAFF6786","D07","ORNL","ORNL_027","D6","evergreenForest",35.91557555,-84.26501213,"WGS84",,264.8457071,,"2014-05-29","MAM.ORNL.2014.06","NEON.MAM.D07.0L1024","PEMA","Peromyscus maniculatus","species",," ","m","N","Y",,,,,,"not",,,,,,,,,,,,,,,"vwanwHDJcF+du0zc8hkzNKepTi1KIGtw","XfzAUjzjYcOrIabop+nzAO5msz8zZ0hY",,-1,1,1,-1,0
"F0FA093E22C24DF3855EAB8286FA9CDB","D07","ORNL","ORNL_002","G2","deciduousForest",35.98119116,-84.21227948,"WGS84",,260.540606,,"2014-05-29","MAM.ORNL.2014.06","NEON.MAM.D07.0R1105","PESP","Peromyscus sp.","genus",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",20,,,,22,,"unsuccessful","ORNL.20140529.R1105.F","fresh","ORNL.20140529.R1105.E","ORNL.20140529.R1105.H","ORNL.20140529.R1105.H",,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","wUBWszgu2lH2diIu19eQL/9vP8SagSqv",,0,0,0,-1,0
"68482351DB1F44C5B26932BCF5006721","D07","ORNL","ORNL_002","I1","deciduousForest",35.98127606,-84.21205472,"WGS84",,260.514554,,"2014-05-29","MAM.ORNL.2014.06","NEON.MAM.D07.0L1104","PESP","Peromyscus sp.","genus",," ","M","N","N",,,"adult","nonscrotal",,,,20,,,,21,,"unsuccessful","ORNL.20140529.L1104.F","fresh","ORNL.20140529.L1104.E","ORNL.20140529.L1104.H","ORNL.20140529.L1104.H",,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","wUBWszgu2lH2diIu19eQL/9vP8SagSqv",,0,0,0,-1,0
"A71DCC0491474472B35491266F9DE566","D07","ORNL","ORNL_002","H1","deciduousForest",35.98127864,-84.21216552,"WGS84",,260.5555331,,"2014-05-30","MAM.ORNL.2014.06","NEON.MAM.D07.0R1105","PESP","Peromyscus sp.","genus",," ","F","R","Y",,,"adult",,"nonenlarged","not","swollen",20,,,,22,,,,,,,,,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","SwQFnZuakvNlojbzbwi0Q7Lk54l+Hztc0cig3HNKUGA=",,0,0,0,-1,0
"D386ABEA1A7244C5A39AB06DB49DEFC6","D07","ORNL","ORNL_039","E6","pastureHay",35.93481592,-84.24698207,"WGS84",,259.3591388,,"2014-05-30","MAM.ORNL.2014.06","NEON.MAM.D07.0R1106","PESP","Peromyscus sp.","genus",," ","M","N","N","escaped",,"adult","nonscrotal",,,,20,,,,21,"ORNL.20140530.R1106.B","mandibular","ORNL.20140530.R1106.F","fresh",,,,,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","SwQFnZuakvNlojbzbwi0Q7Lk54l+Hztc0cig3HNKUGA=","Escaped before ear, hair, whisker samples were collected",0,0,0,-1,0
"0C39689F73494B7CB2C9AF24246A5C56","D07","ORNL","ORNL_039","G9","pastureHay",35.93454067,-84.24676998,"WGS84",,259.524597,,"2014-05-30","MAM.ORNL.2014.06","NEON.MAM.D07.0R1107","SIHI","Sigmodon hispidus","species",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",24,,,,34,"ORNL.20140530.R1107.B","retroorbital",,,"ORNL.20140530.R1107.E",,,,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","SwQFnZuakvNlojbzbwi0Q7Lk54l+Hztc0cig3HNKUGA=",,0,0,0,-1,0
"845DFF7C75DC452396DC2DE4DAC5B2BD","D07","ORNL","ORNL_027","B7","evergreenForest",35.91549054,-84.26523665,"WGS84",,264.7104805,,"2014-05-30","MAM.ORNL.2014.06","NEON.MAM.D07.0L1000","PESP","Peromyscus sp.","genus",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",21,15,,70,20,"ORNL.20140530.L1000.B","mandibular","ORNL.20140530.L1000.F","fresh","ORNL.20140530.L1000.E","ORNL.20140530.L1000.H","ORNL.20140530.L1000.H",,"vwanwHDJcF+du0zc8hkzNKepTi1KIGtw","XfzAUjzjYcOrIabop+nzAO5msz8zZ0hY",,0,0,0,-1,0
"DD3855DA0D494FFFAC2DA46A5508F5FC","D07","ORNL","ORNL_027","J8","evergreenForest",35.91538029,-84.26435408,"WGS84",,264.1420372,,"2014-05-30","MAM.ORNL.2014.06","NEON.MAM.D07.0L1002","PESP","Peromyscus sp.","genus",," ","F","N","Y",,,"juvenile",,"nonenlarged","not","neither",20,15,55,70,16,,,,,,,,,"vwanwHDJcF+du0zc8hkzNKepTi1KIGtw","XfzAUjzjYcOrIabop+nzAO5msz8zZ0hY",,0,0,0,-1,0
"8763C2848F2343BC800815E88A278AF5","D07","ORNL","ORNL_002","C4","deciduousForest",35.98102136,-84.21272901,"WGS84",,260.5826775,,"2014-05-30","MAM.ORNL.2014.06","NEON.MAM.D07.0R1108","PESP","Peromyscus sp.","genus",," ","F","R","N",,,"adult",,"enlarged","not","neither",20,,,,20,"ORNL.20140530.R1108.B","mandibular","ORNL.20140530.R1108.F","fresh","ORNL.20140530.R1108.E","ORNL.20140530.R1108.H","ORNL.20140530.R1108.H",,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","SwQFnZuakvNlojbzbwi0Q7Lk54l+Hztc0cig3HNKUGA=",,0,0,0,-1,0
"6B18C93EA3A8480D9305E56B8C9FECD6","D07","ORNL","ORNL_001","H9","deciduousForest",35.93058045,-84.27134195,"WGS84",,259.8690834,,"2014-05-31","MAM.ORNL.2014.06","NEON.MAM.D07.0L1006","PESP","Peromyscus sp.","genus",," ","M","N","N",,,"adult","nonscrotal",,,,20,,,,22,,,"ORNL.20140531.L1006.F","old","ORNL.20140531.L1006.E","ORNL.20140531.L1006.H","ORNL.20140531.L1006.H",,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","wUBWszgu2lH2diIu19eQL/9vP8SagSqv",,0,0,0,-1,0
"3CCD17CDA6B549DD99AA017F068B736C","D07","ORNL","ORNL_003","H7","deciduousForest",35.96523743,-84.2288531,"WGS84",,272.9711889,,"2014-05-31","MAM.ORNL.2014.06","NEON.MAM.D07.0L1196","PESP","Peromyscus sp.","genus",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",21,16,71,90,24,,,"ORNL.20140531.L1196.F","fresh","ORNL.20140531.L1196.E","ORNL.20140531.L1196.H","ORNL.20140531.L1196.H",,"vwanwHDJcF+du0zc8hkzNKepTi1KIGtw","FEDbEvhFoOZn42UwtqJ49oAOu/peoE6H",,0,0,0,-1,0
"8055692A255F48B3BAF3D4A0F2AA7AE5","D07","ORNL","ORNL_003","A8","deciduousForest",35.9651653,-84.22963167,"WGS84",,273.7332382,,"2014-05-31","MAM.ORNL.2014.06","NEON.MAM.D07.0L1195","PESP","Peromyscus sp.","genus",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",16,14,66,74,19,,,"ORNL.20140531.L1195.F","fresh","ORNL.20140531.L1195.E","ORNL.20140531.L1195.H","ORNL.20140531.L1195.H",,"vwanwHDJcF+du0zc8hkzNKepTi1KIGtw","FEDbEvhFoOZn42UwtqJ49oAOu/peoE6H",,0,0,0,-1,0
"E8ED274516A540CEB902A4D63CBB8729","D07","ORNL","ORNL_001","J4","deciduousForest",35.93102571,-84.27110501,"WGS84",,259.1782985,,"2014-05-31","MAM.ORNL.2014.06","NEON.MAM.D07.0L1005","PESP","Peromyscus sp.","genus",," ","M","N","N",,,"adult","nonscrotal",,,,20,,,,22,,,"ORNL.20140531.L1005.F","fresh","ORNL.20140531.L1005.E","ORNL.20140531.L1005.H","ORNL.20140531.L1005.H",,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","wUBWszgu2lH2diIu19eQL/9vP8SagSqv",,-1,0,0,-1,0
"EEDCA8655ADC42B98BD2A021E05BE498","D07","ORNL","ORNL_001","H9","deciduousForest",35.93058045,-84.27134195,"WGS84",,259.8690834,,"2014-06-01","MAM.ORNL.2014.06","NEON.MAM.D07.0L1006","PESP","Peromyscus sp.","genus",," ","M","N","Y",,,"adult","nonscrotal",,,,19,15,,80,20,,,,,,,,,"vwanwHDJcF+du0zc8hkzNKepTi1KIGtw","FEDbEvhFoOZn42UwtqJ49oAOu/peoE6H",,0,0,0,-1,0
"EF313A1F4D694EA6B0B80A6DC395CBE1","D07","ORNL","ORNL_007","J2","deciduousForest",35.92512893,-84.33087403,"WGS84",,266.8856103,,"2014-06-01","MAM.ORNL.2014.06","NEON.MAM.D07.0R1008","PESP","Peromyscus sp.","genus",," ","M","N","N",,,"juvenile","nonscrotal",,,,18,,,,11,,,"ORNL.20140601.R1008.F","fresh","ORNL.20140601.R1008.E","ORNL.20140601.R1008.H","ORNL.20140601.R1008.H",,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","wUBWszgu2lH2diIu19eQL/9vP8SagSqv",,0,0,0,-1,0
"0BE750744754474ABAFAFBB1716C35A8","D07","ORNL","ORNL_007","G3","deciduousForest",35.92504626,-84.33120925,"WGS84",,266.7554897,,"2014-06-01","MAM.ORNL.2014.06","NEON.MAM.D07.0R1007","PESP","Peromyscus sp.","genus",," ","M","N","N",,,"adult","nonscrotal",,,,19,,,,24,,,"ORNL.20140601.R1007.F","old","ORNL.20140601.R1007.E","ORNL.20140601.R1007.H","ORNL.20140601.R1007.H",,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","Left ear chewed up",0,0,0,-1,0
"7BC0867047334FACBC5780526D2E9BBC","D07","ORNL","ORNL_003","G8","deciduousForest",35.96514994,-84.22896702,"WGS84",,272.720148,,"2014-06-01","MAM.ORNL.2014.06","NEON.MAM.D07.0R1004","PESP","Peromyscus sp.","genus",," ","M","N","N",,,"adult","nonscrotal",,,,20,,,,20,,,"ORNL.20140601.R1004.F","fresh","ORNL.20140601.R1004.E","ORNL.20140601.R1004.H","ORNL.20140601.R1004.H",,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","wUBWszgu2lH2diIu19eQL/9vP8SagSqv",,0,0,0,-1,0
"D3F22077B01744768A283A37918E8E49","D07","ORNL","ORNL_003","A9","deciduousForest",35.96507524,-84.22963482,"WGS84",,273.2639621,,"2014-06-01","MAM.ORNL.2014.06","NEON.MAM.D07.0L1195","PESP","Peromyscus sp.","genus",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",20,,,,20,,,"ORNL.20140601.L1195.F","fresh",,,,,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","wUBWszgu2lH2diIu19eQL/9vP8SagSqv",,0,0,0,-1,0
"2C276CE612A04488AFDAAB383C27C4C6","D07","ORNL","ORNL_003","E10","deciduousForest",35.96497495,-84.22919487,"WGS84",,272.1797555,,"2014-06-01","MAM.ORNL.2014.06","NEON.MAM.D07.0L1009","PESP","Peromyscus sp.","genus",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",18,,,,20,,,"ORNL.20140601.L1009.F","old","ORNL.20140601.L1009.E","ORNL.20140601.L1009.H","ORNL.20140601.L1009.H",,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","wUBWszgu2lH2diIu19eQL/9vP8SagSqv",,0,0,0,-1,0
"CC4BAB09C28E463D87D67487E1701B90","D07","ORNL","ORNL_001","I4","deciduousForest",35.93102822,-84.27121574,"WGS84",,259.1760906,,"2014-06-01","MAM.ORNL.2014.06","NEON.MAM.D07.0L1005","PESP","Peromyscus sp.","genus",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",19,15,,80,20,,,,,,,,,"vwanwHDJcF+du0zc8hkzNKepTi1KIGtw","FEDbEvhFoOZn42UwtqJ49oAOu/peoE6H",,-1,0,0,-1,0
"0CC65F8EF94E4CB8964AD966F03A31DB","D07","ORNL","ORNL_003","A7","deciduousForest",35.96525535,-84.22962853,"WGS84",,274.2043907,,"2014-06-02","MAM.ORNL.2014.06","NEON.MAM.D07.0L1195","PESP","Peromyscus sp.","genus",," ","F","R","Y",,,"adult",,"nonenlarged","not","swollen",20,,,,21,,,,,,,,,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","wUBWszgu2lH2diIu19eQL/9vP8SagSqv",,0,0,0,-1,0
"0BD4D63D45E442869706FCD8BD34FE58","D07","ORNL","ORNL_007","H1","deciduousForest",35.92522392,-84.33109246,"WGS84",,266.8719457,,"2014-06-02","MAM.ORNL.2014.06","NEON.MAM.D07.0R1110","PESP","Peromyscus sp.","genus",," ","M","N","N",,,"subadult","nonscrotal",,,,18,,,,15,,,"ORNL.20140602.R1110.F","fresh","ORNL.20140602.R1110.E","ORNL.20140602.R1110.H","ORNL.20140602.R1110.H",,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","wUBWszgu2lH2diIu19eQL/9vP8SagSqv",,0,0,0,-1,0
"63594CE28AD5411CA37821B33D5E57D6","D07","ORNL","ORNL_003","G10","deciduousForest",35.96496983,-84.22897332,"WGS84",,271.8590074,,"2014-06-02","MAM.ORNL.2014.06","NEON.MAM.D07.0L1196","PESP","Peromyscus sp.","genus",," ","F","R","Y",,,"adult",,"enlarged","not","swollen",19,,,,22,,,"ORNL.20140602.L1196.F","fresh",,,,,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","wUBWszgu2lH2diIu19eQL/9vP8SagSqv",,0,0,0,-1,0
"B4B0116517B84714990614167B5FE5D5","D07","ORNL","ORNL_003","B10","deciduousForest",35.96498263,-84.2295272,"WGS84",,272.6454468,,"2014-06-02","MAM.ORNL.2014.06","NEON.MAM.D07.0R1109","PESP","Peromyscus sp.","genus",," ","M","N","N",,,"adult","nonscrotal",,,,18,,,,18,,,"ORNL.20140602.R1109.F","fresh","ORNL.20140602.R1109.E","ORNL.20140602.R1109.H","ORNL.20140602.R1109.H",,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","wUBWszgu2lH2diIu19eQL/9vP8SagSqv",,0,0,0,-1,0
"F87377DC82EC406A88BB89F24F9875AD","D07","ORNL","ORNL_003","E5","deciduousForest",35.96542522,-84.22917913,"WGS84",0.22,264.523,0.39,"2014-06-02","MAM.ORNL.2014.06","NEON.MAM.D07.0L1009","PESP","Peromyscus sp.","genus",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",19,,,,20,,,"ORNL.20140602.L1009.F","fresh",,,,,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","wUBWszgu2lH2diIu19eQL/9vP8SagSqv",,0,0,0,-1,0
"4B4530B105DF4FE39DF7BCDD550633B8","D07","ORNL","ORNL_002","H7","deciduousForest",35.98073832,-84.21218454,"WGS84",,260.2283974,,"2014-06-24","MAM.ORNL.2014.07",,"BLBR","Blarina brevicauda","species","cf. species"," ",,"N","N",,,,,,"not",,,,,,,,,,,,,,,"FEDbEvhFoOZn42UwtqJ49oAOu/peoE6H","Yw2bSwYV8e48/9QJR8r1HXFjBPnoTfqh",,-1,-1,-1,-1,-1
"F3219625267C4C5F980525BFD94FFF62","D07","ORNL","ORNL_027","J3","evergreenForest",35.91583058,-84.26433856,"WGS84",,265.1797191,,"2014-06-24","MAM.ORNL.2014.07","NEON.MAM.D07.0L1010","PESP","Peromyscus sp.","genus",," ","F","N","Y",,,,,,"not",,18,,,,14,"ORNL.20140624.L1010.B","mandibular",,,,"ORNL.20140624.L1010.H","ORNL.20140624.L1010.H",,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","WmAojBj4q9lPhur9nwi+LcYtlz/DsGor","Missing tag but had an ear punch.",0,0,0,-1,0
"F9E7AAA2ED2F4D81BC2FD56FF1D51ACE","D07","ORNL","ORNL_003","G10","deciduousForest",35.96496983,-84.22897332,"WGS84",,271.8590074,,"2014-06-24","MAM.ORNL.2014.07","NEON.MAM.D07.0L1196","PESP","Peromyscus sp.","genus",," ","F","R","Y",,,"adult",,"enlarged","pregnant","swollen",18,,,,25,"ORNL.20140624.L1196.B","mandibular","ORNL.20140624.L1196.F","fresh",,"ORNL.20140624.L1196.H","ORNL.20140624.L1196.H",,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","WmAojBj4q9lPhur9nwi+LcYtlz/DsGor",,0,0,0,-1,0
"906F3C9EBE634D72A499D7A63C0DA167","D07","ORNL","ORNL_003","J2","deciduousForest",35.96568258,-84.2286158,"WGS84",,274.7009802,,"2014-06-24","MAM.ORNL.2014.07","NEON.MAM.D07.0L1011","PESP","Peromyscus sp.","genus",," ","F","R","N",,,"adult",,"enlarged","not","neither",20,,,,23,"ORNL.20140624.L1011.B","mandibular","ORNL.20140624.L1011.F","fresh","ORNL.20140624.L1011.E","ORNL.20140624.L1011.H","ORNL.20140624.L1011.H",,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","WmAojBj4q9lPhur9nwi+LcYtlz/DsGor","large notch missing from left ear.",0,0,0,-1,0
"A9E2D035B5D74D26B72E6B09C376C227","D07","ORNL","ORNL_003","B9","deciduousForest",35.96507268,-84.22952405,"WGS84",,273.1065519,,"2014-06-24","MAM.ORNL.2014.07","NEON.MAM.D07.0L1009","PESP","Peromyscus sp.","genus",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",18,,,,21,"ORNL.20140624.L1009.B","mandibular",,,,"ORNL.20140624.L1009.H","ORNL.20140624.L1009.H",,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","WmAojBj4q9lPhur9nwi+LcYtlz/DsGor",,0,0,0,-1,0
"4B90B37136444FF3B55659548DD2E0F6","D07","ORNL","ORNL_003","A9","deciduousForest",35.96507524,-84.22963482,"WGS84",,273.2639621,,"2014-06-24","MAM.ORNL.2014.07","NEON.MAM.D07.0L1195","PESP","Peromyscus sp.","genus",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",19,,,,23,,"unsuccessful","ORNL.20140624.L1195.F","fresh",,"ORNL.20140624.L1195.H","ORNL.20140624.L1195.H",,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","WmAojBj4q9lPhur9nwi+LcYtlz/DsGor",,0,0,0,-1,0
"07083DF878C147E1A4CF5DD583CCA85D","D07","ORNL","ORNL_003","H10","deciduousForest",35.96496727,-84.22886255,"WGS84",,271.6955472,,"2014-06-24","MAM.ORNL.2014.07","NEON.MAM.D07.0R1004","PESP","Peromyscus sp.","genus",," ","M","N","Y",,,"adult","nonscrotal",,,,21,,,,23,"ORNL.20140624.R1004.B","mandibular",,,,"ORNL.20140624.R1004.H","ORNL.20140624.R1004.H",,"nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8","WmAojBj4q9lPhur9nwi+LcYtlz/DsGor",,0,0,0,-1,0
"F15F7762F06B411DA711026D753ADF5E","D07","ORNL","ORNL_002","I9","deciduousForest",35.98055564,-84.21208008,"WGS84",,260.0853064,,"2014-06-24","MAM.ORNL.2014.07","NEON.MAM.D07.0L1118","PESP","Peromyscus sp.","genus",," ","M","N","N",,,"juvenile","nonscrotal",,,,15,10,60,125,13,"ORNL.20140624.L1118.B","mandibular","ORNL.20140624.L1118.F","fresh","ORNL.20140624.L1118.E","ORNL.20140624.L1118.H","ORNL.20140624.L1118.H",,"FEDbEvhFoOZn42UwtqJ49oAOu/peoE6H","Yw2bSwYV8e48/9QJR8r1HXFjBPnoTfqh",,0,0,0,-1,0
"5806A050883941D79F33A1DA637E9D22","D07","ORNL","ORNL_002","I1","deciduousForest",35.98127606,-84.21205472,"WGS84",,260.514554,,"2014-06-24","MAM.ORNL.2014.07","NEON.MAM.D07.0L1104","PESP","Peromyscus sp.","genus",," ","M","N","Y",,,"adult","nonscrotal",,,,18,14,70,150,22,"ORNL.20140624.L1104.B","mandibular","ORNL.20140624.L1104.F","fresh",,"ORNL.20140624.L1104.H","ORNL.20140624.L1104.H",,"FEDbEvhFoOZn42UwtqJ49oAOu/peoE6H","Yw2bSwYV8e48/9QJR8r1HXFjBPnoTfqh",,0,0,0,-1,0
"E5D344E2653541999EFD1B1FC1C66998","D07","ORNL","ORNL_002","H1","deciduousForest",35.98127864,-84.21216552,"WGS84",,260.5555331,,"2014-06-24","MAM.ORNL.2014.07","NEON.MAM.D07.0R1105","PESP","Peromyscus sp.","genus",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",19,16,72,142,21,"ORNL.20140624.R1105.B","mandibular",,,,"ORNL.20140624.R1105.H","ORNL.20140624.R1105.H",,"FEDbEvhFoOZn42UwtqJ49oAOu/peoE6H","Yw2bSwYV8e48/9QJR8r1HXFjBPnoTfqh",,0,0,0,-1,0
"DEBA72353718461B99068232CA16E685","D07","ORNL","ORNL_002","I1","deciduousForest",35.98127606,-84.21205472,"WGS84",,260.514554,,"2014-06-25","MAM.ORNL.2014.07","NEON.MAM.D07.0L1104","PESP","Peromyscus sp.","genus",," ","M","N","Y",,,"adult","nonscrotal",,,,20,,,,19,,,"ORNL.20140625.L1104.F","old",,,,,"FEDbEvhFoOZn42UwtqJ49oAOu/peoE6H","Yw2bSwYV8e48/9QJR8r1HXFjBPnoTfqh",,0,0,0,-1,0
"927FB5C49D9A4AA0B139B922CEFBD531","D07","ORNL","ORNL_027","F1","evergreenForest",35.91602079,-84.26477519,"WGS84",,265.8443892,,"2014-06-25","MAM.ORNL.2014.07","NEON.MAM.D07.0L1024","PESP","Peromyscus sp.","genus",," ","M","N","Y",,,"subadult","nonscrotal",,,,17,,69,,18,"ORNL.20140625.L1024.B","mandibular",,,,"ORNL.20140625.L1024.H","ORNL.20140625.L1024.H",,"FEDbEvhFoOZn42UwtqJ49oAOu/peoE6H","Yw2bSwYV8e48/9QJR8r1HXFjBPnoTfqh","2 holes in right ear",0,0,0,-1,0
"F7D89328BDD147A692C4EFFD4AF75D72","D07","ORNL","ORNL_003","B6","deciduousForest",35.96534285,-84.2295146,"WGS84",,274.5011256,,"2014-06-25","MAM.ORNL.2014.07","NEON.MAM.D07.0L1183","PESP","Peromyscus sp.","genus",," ","M","N","N",,,"adult","nonscrotal",,,,20,,,,25,"ORNL.20140625.L1183.B","mandibular","ORNL.20140625.L1183.F","fresh","ORNL.20140625.L1183.E","ORNL.20140625.L1183.H","ORNL.20140625.L1183.H",,"FEDbEvhFoOZn42UwtqJ49oAOu/peoE6H","Yw2bSwYV8e48/9QJR8r1HXFjBPnoTfqh",,0,0,0,-1,0
